Database ID,WO Type,Date Opened,Input Bulk Lot ID(s),Input Bulk Lot Type(s),Production,Total WO Input Weight,Total Finalized Weight,Output Bulk Lot ID(s),Output Bulk Lot Type(s),Production,Output Weight per Bulk Lot,Total Output Weight,Date Closed
3625,Oil - Winterization/Filtration,9/20/2018 13:20,772,Dried,Oil Northern Lights,10914,11225,772,Dried,Oil Northern Lights,11225,11225,9/20/2018 13:21
3617,Oil - Winterization/Filtration,9/19/2018 14:30,772,Dried,Oil Northern Lights,8881,10914,772,Dried,Oil Northern Lights,10914,10914,9/19/2018 14:31
3633,Oil - Winterization/Filtration,9/24/2018 13:36,773,Dried,Oil Northern Lights,9034,12591,773,Dried,Oil Northern Lights,12591,12591,9/24/2018 13:38
3662,Oil - Winterization/Filtration,9/28/2018 16:36,857(1),Oil,Oil Treasure Island (APH),1669,9558,857(1),Oil,Oil Treasure Island (APH),9558,9558,9/28/2018 16:37
3652,Oil - Winterization/Filtration,9/27/2018 11:25,476,Oil,Oil Sativa Blend,11846,10902,476,Oil,Oil Sativa Blend,10902,10902,9/27/2018 11:26
3653,Oil - Winterization/Filtration,9/27/2018 13:44,476,Oil,Oil Sativa Blend,10902,18027.5,476,Oil,Oil Sativa Blend,18027.5,18027.5,9/27/2018 13:45
3666,Oil - Winterization/Filtration,10/1/2018 13:36,857(1),Oil,Oil Treasure Island (APH),9558,15524.5,857(1),Oil,Oil Treasure Island (APH),15524.5,15524.5,10/1/2018 13:36
3667,Oil - Winterization/Filtration,10/1/2018 15:24,857(1),Oil,Oil Treasure Island (APH),15524.5,19708.5,857(1),Oil,Oil Treasure Island (APH),19708.5,19708.5,10/1/2018 15:24
3671,Oil - Winterization/Filtration,10/1/2018 17:45,857(2),Oil,Oil Treasure Island (APH),1243,12068.5,857(2),Oil,Oil Treasure Island (APH),12068.5,12068.5,10/1/2018 17:47
3672,Oil - Winterization/Filtration,10/2/2018 13:52,857(2),Oil,Oil Treasure Island (APH),12068.5,14442.5,857(2),Oil,Oil Treasure Island (APH),14442.5,14442.5,10/2/2018 13:53
3673,Oil - Winterization/Filtration,10/2/2018 14:43,857(2),Oil,Oil Treasure Island (APH),14442.5,13109.5,857(2),Oil,Oil Treasure Island (APH),13109.5,13109.5,10/2/2018 14:43
3695,Oil - Winterization/Filtration,10/5/2018 11:22,858,Oil,Oil Treasure Island (APH),1343.5,16772,858,Oil,Oil Treasure Island (APH),16772,16772,10/5/2018 11:22
3696,Oil - Winterization/Filtration,10/5/2018 13:04,858,Oil,Oil Treasure Island (APH),16772,20146,858,Oil,Oil Treasure Island (APH),20146,20146,10/5/2018 13:04
3699,Oil - Winterization/Filtration,10/5/2018 14:54,858,Oil,Oil Treasure Island (APH),20146,14236,858,Oil,Oil Treasure Island (APH),14236,14236,10/5/2018 14:55
3714,Oil - Winterization/Filtration,10/9/2018 15:54,860,Oil,Oil Treasure Island (APH),1394,11925,860,Oil,Oil Treasure Island (APH),11925,11925,10/9/2018 15:54
3735,Oil - Winterization/Filtration,10/15/2018 10:03,543,Dried,Oil Sativa Blend,1354,9787,543,Dried,Oil Sativa Blend,9787,9787,10/15/2018 10:04
3736,Oil - Winterization/Filtration,10/15/2018 10:05,543,Dried,Oil Sativa Blend,9787,16122,543,Dried,Oil Sativa Blend,16122,16122,10/15/2018 10:06
3742,Oil - Winterization/Filtration,10/15/2018 16:45,857(3),Oil,Oil Treasure Island (APH),2277,4350,857(3),Oil,Oil Treasure Island (APH),4350,4350,10/15/2018 16:46
3750,Oil - Winterization/Filtration,10/16/2018 14:56,473,Dried,Oil Nebula II,9484.5,20409.5,473,Dried,Oil Nebula II,20409.5,20409.5,10/16/2018 14:56
3749,Oil - Winterization/Filtration,10/16/2018 14:55,473,Dried,Oil Nebula II,874.5,9484.5,473,Dried,Oil Nebula II,9484.5,9484.5,10/16/2018 14:55
3775,Oil - Winterization/Filtration,10/22/2018 17:10,891,Oil,Oil Black Widow,2203.5,21868,891,Oil,Oil Black Widow,21868,21868,10/22/2018 17:11
3787,Oil - Winterization/Filtration,10/25/2018 11:45,897,Dried,Oil Sour Kush,14565.5,17449.5,897,Dried,Oil Sour Kush,17449.5,17449.5,10/25/2018 11:57
3789,Oil - Winterization/Filtration,10/25/2018 14:35,897,Dried,Oil Sour Kush,17449.5,19126,897,Dried,Oil Sour Kush,19126,19126,10/25/2018 14:36
3829,Oil - Winterization/Filtration,11/2/2018 15:45,900,Oil,Oil Black Widow,24619,29808.5,900,Oil,Oil Black Widow,29808.5,29808.5,11/2/2018 15:46
3823,Oil - Winterization/Filtration,11/1/2018 16:53,900,Dried,Oil Black Widow,3238.5,24619,900,Dried,Oil Black Widow,24619,24619,11/1/2018 16:56
3833,Oil - Winterization/Filtration,11/5/2018 13:11,900,Oil,Oil Black Widow,29808.5,30565.5,900,Oil,Oil Black Widow,30565.5,30565.5,11/5/2018 13:12
3904,Oil - Winterization/Filtration,11/23/2018 14:17,920,Oil,Oil Black Widow,22647,31272,920,Oil,Oil Black Widow,31272,31272,11/23/2018 14:18
3905,Oil - Winterization/Filtration,11/23/2018 14:18,920,Oil,Oil Black Widow,31272,38283,920,Oil,Oil Black Widow,38283,38283,11/23/2018 14:19
3913,Oil - Winterization/Filtration,11/28/2018 11:13,899,Oil,Oil Sour Kush,1446,16394,899,Oil,Oil Sour Kush,16394,16394,11/28/2018 11:17
3914,Oil - Winterization/Filtration,11/28/2018 11:18,899,Oil,Oil Sour Kush,16394,27969.5,899,Oil,Oil Sour Kush,27969.5,27969.5,11/28/2018 11:20
3954,Oil - Winterization/Filtration,12/4/2018 13:14,903,Oil,Oil Northern Lights,17386,30068,903,Oil,Oil Northern Lights,30068,30068,12/4/2018 13:15
3953,Oil - Winterization/Filtration,12/4/2018 13:12,903,Oil,Oil Northern Lights,1453.5,17386,903,Oil,Oil Northern Lights,17386,17386,12/4/2018 13:13
3968,Oil - Winterization/Filtration,12/8/2018 9:21,931,Oil,Oil Hybrid Blend,19326.5,20647.5,931,Oil,Oil Hybrid Blend,20647.5,20647.5,12/8/2018 9:22
3969,Oil - Winterization/Filtration,12/8/2018 9:23,931,Oil,Oil Hybrid Blend,20647.5,21964,931,Oil,Oil Hybrid Blend,21964,21964,12/8/2018 9:23
4009,Oil - Winterization/Filtration,12/17/2018 14:51,981,Dried,Oil Nightingale (NN),22353.5,23472,981,Dried,Oil Nightingale (NN),23472,23472,12/17/2018 14:51
3998,Oil - Winterization/Filtration,12/13/2018 16:50,545,Oil,Oil Sativa Blend,1634,14118,545,Oil,Oil Sativa Blend,14118,14118,12/13/2018 16:50
3999,Oil - Winterization/Filtration,12/13/2018 16:50,545,Oil,Oil Sativa Blend,14118,26481,545,Oil,Oil Sativa Blend,26481,26481,12/13/2018 16:51
4036,Oil - Winterization/Filtration,12/21/2018 16:23,982,Oil,Oil Nightingale (NN),1180.5,18169.5,982,Oil,Oil Nightingale (NN),18169.5,18169.5,12/21/2018 16:24
4037,Oil - Winterization/Filtration,12/21/2018 16:27,982,Oil,Oil Nightingale (NN),18169.5,22038,982,Oil,Oil Nightingale (NN),22038,22038,12/21/2018 16:27
4045,Oil - Winterization/Filtration,12/28/2018 15:17,984,Oil,Oil Treasure Island (APH),15073,19031.5,984,Oil,Oil Treasure Island (APH),19031.5,19031.5,12/28/2018 15:17
4046,Oil - Winterization/Filtration,12/28/2018 15:19,984,Oil,Oil Treasure Island (APH),19031.5,17893.5,984,Oil,Oil Treasure Island (APH),17893.5,17893.5,12/28/2018 15:20
4069,Oil - Winterization/Filtration,1/8/2019 15:52,994,Dried,Oil Treasure Island (APH),25956.21,28576,994,Dried,Oil Treasure Island (APH),28576,28576,1/8/2019 15:53
4070,Oil - Winterization/Filtration,1/8/2019 16:11,994,Dried,Oil Treasure Island (APH),28576,29968,994,Dried,Oil Treasure Island (APH),29968,29968,1/8/2019 16:11
4114,Oil - Winterization/Filtration,1/16/2019 16:49,1007,Dried,Oil Nebula II,25930,26944,1007,Dried,Oil Nebula II,26944,26944,1/16/2019 16:49
4169,Oil - Winterization/Filtration,1/22/2019 14:02,1008,Dried,Oil Nebula II,24561,27779.5,1008,Dried,Oil Nebula II,27779.5,27779.5,1/22/2019 14:02
4170,Oil - Winterization/Filtration,1/22/2019 14:04,1008,Dried,Oil Nebula II,27779.5,28043.5,1008,Dried,Oil Nebula II,28043.5,28043.5,1/22/2019 14:04
4171,Oil - Winterization/Filtration,1/22/2019 14:04,1008,Dried,Oil Nebula II,28043.5,29230,1008,Dried,Oil Nebula II,29230,29230,1/22/2019 14:05
4201,Oil - Winterization/Filtration,1/28/2019 16:21,1020,Oil,Oil High CBD,27974.5,29890.5,1020,Oil,Oil High CBD,29890.5,29890.5,1/28/2019 16:21
4206,Oil - Winterization/Filtration,1/29/2019 12:02,1020,Oil,Oil High CBD,29890.5,29732.5,1020,Oil,Oil High CBD,29732.5,29732.5,1/29/2019 12:03
4235,Oil - Winterization/Filtration,2/4/2019 15:07,1022,Oil,Oil High CBD,23362.5,26084,1022,Oil,Oil High CBD,26084,26084,2/4/2019 15:08
4268,Oil - Winterization/Filtration,2/13/2019 16:03,1028,Oil,Oil Sour Kush,37437,40851,1028,Oil,Oil Sour Kush,40851,40851,2/13/2019 16:03
4274,Oil - Winterization/Filtration,2/14/2019 16:27,1028,Oil,Oil Sour Kush,40851,47971,1028,Oil,Oil Sour Kush,47971,47971,2/14/2019 16:28
